[120.28.233.198 | 01-Jun-2023 11:40:44] 2-Super Admin: Logged in.
[120.28.229.165 | 21-Jun-2023 15:44:09] 2-Super Admin: Logged in.
[49.145.45.81 | 21-Jun-2023 15:48:42] 2-Super Admin: Add timelog for biometric ID 4002 for ftimeIn : 2023-06-03 8:07:00
[49.145.45.81 | 21-Jun-2023 15:48:58] 2-Super Admin: Add timelog for biometric ID 4002 for stimeOut : 2023-06-03 17:00:00
[49.145.45.81 | 21-Jun-2023 15:49:32] 2-Super Admin: Set late allowance.
[49.145.45.81 | 21-Jun-2023 15:55:00] 2-Super Admin: Logged out.
[49.145.45.81 | 21-Jun-2023 15:58:16] 2-Super Admin: Set late allowance.
[49.145.100.42 | 21-Jun-2023 15:58:30] 2-Super Admin: Add timelog for biometric ID 123 for ftimeIn : 2023-06-21 6:03:00
[49.145.100.42 | 21-Jun-2023 15:58:55] 2-Super Admin: Add timelog for biometric ID 123 for stimeOut : 2023-06-21 17:00:00
[49.145.100.42 | 21-Jun-2023 16:01:32] 2-Super Admin: Add timelog for biometric ID 111111 for ftimeIn : 2023-06-21 6:05:00
[49.145.100.42 | 21-Jun-2023 16:01:52] 2-Super Admin: Add timelog for biometric ID 111111 for stimeOut : 2023-06-21 17:00:00
[49.145.100.42 | 21-Jun-2023 16:05:04] 2-Super Admin: Update Schedule ID 138 to 81
[49.145.100.42 | 21-Jun-2023 16:05:09] 2-Super Admin: Update Schedule ID 118 to 81
[49.145.100.42 | 21-Jun-2023 16:06:46] 2-Super Admin: Log 2023-06-21 06:03 for Doe, John successfully Deleted
[49.145.100.42 | 21-Jun-2023 16:06:54] 2-Super Admin: Log 2023-06-21 06:05 for Helper, Demo successfully Deleted
[49.145.100.42 | 21-Jun-2023 16:06:59] 2-Super Admin: Log 2023-06-21 17:00 for Doe, John successfully Deleted
[49.145.100.42 | 21-Jun-2023 16:07:06] 2-Super Admin: Log 2023-06-21 17:00 for Helper, Demo successfully Deleted
[49.145.100.42 | 21-Jun-2023 16:08:22] 2-Super Admin: Request Schedule for Doe John on 2023-06-21 status 81
[49.145.45.81 | 21-Jun-2023 16:08:23] 2-Super Admin: Set late allowance.
[49.145.45.81 | 21-Jun-2023 16:08:31] 2-Super Admin: Set late allowance.
[49.145.100.42 | 21-Jun-2023 16:08:38] 2-Super Admin: Request Schedule for Helper Demo on 2023-06-21 status 81
[49.145.100.42 | 21-Jun-2023 16:09:01] 2-Super Admin: Add timelog for biometric ID 123 for ftimeIn : 2023-06-21 6:03:00
[49.145.100.42 | 21-Jun-2023 16:09:14] 2-Super Admin: Add timelog for biometric ID 123 for stimeOut : 2023-06-21 17:00:00
[49.145.100.42 | 21-Jun-2023 16:09:36] 2-Super Admin: Add timelog for biometric ID 111111 for ftimeIn : 2023-06-21 6:05:00
[49.145.100.42 | 21-Jun-2023 16:09:47] 2-Super Admin: Add timelog for biometric ID 111111 for stimeOut : 2023-06-21 20:00:00
[49.145.100.42 | 21-Jun-2023 16:10:13] 2-Super Admin: Add timelog for biometric ID 999 for ftimeIn : 2023-06-21 6:07:00
[49.145.100.42 | 21-Jun-2023 16:10:29] 2-Super Admin: Add timelog for biometric ID 999 for stimeOut : 2023-06-21 20:00:00
[49.145.100.42 | 21-Jun-2023 16:15:30] 2-Super Admin: Log 2023-06-21 06:05 for Helper, Demo successfully Deleted
[49.145.100.42 | 21-Jun-2023 16:15:58] 2-Super Admin: Add timelog for biometric ID 111111 for ftimeIn : 2023-06-21 6:06:00
[49.145.45.81 | 21-Jun-2023 16:35:32] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[120.28.229.165 | 21-Jun-2023 16:50:01] 2-Super Admin: Logged in.
[49.145.100.42 | 21-Jun-2023 16:51:40] 2-Super Admin: Request Schedule for Papa Johnny  Johnny  on 2023-06-21 status 81
[49.145.100.42 | 21-Jun-2023 22:05:49] 2-Super Admin: Logged in.
[120.28.226.229 | 22-Jun-2023 08:13:48] 2-Super Admin: Logged in.
[120.28.226.229 | 22-Jun-2023 13:06:36] 2-Super Admin: Logged in.
[120.28.226.229 | 22-Jun-2023 14:22:53] 2-Super Admin: Logged in.
[49.145.100.42 | 22-Jun-2023 15:40:50] 2-Super Admin: Logged in.
[49.145.46.4 | 22-Jun-2023 16:19:56] 2-Super Admin: Logged in.
[120.28.248.89 | 22-Jun-2023 16:25:47] 2-Super Admin: Logged in.
[49.145.100.42 | 22-Jun-2023 18:51:50] 2-Super Admin: Logged in.
[184.72.115.35 | 23-Jun-2023 00:16:27] - : Logged out.
[120.28.241.241 | 23-Jun-2023 09:22:33] 2-Super Admin: Logged in.
[120.28.241.241 | 23-Jun-2023 10:21:42] 2-Super Admin: Logged in.
[49.145.38.52 | 23-Jun-2023 10:34:13] 2-Super Admin: Logged in.
[49.145.38.52 | 23-Jun-2023 10:53:52] 2-Super Admin: Add holiday 0 on 2023-06-22
[120.28.241.241 | 23-Jun-2023 11:13:54] 2-Super Admin: Logged in.
[49.145.38.52 | 23-Jun-2023 15:22:09] 2-Super Admin: Logged in.
[49.145.32.76 | 27-Jun-2023 10:39:43] 2-Super Admin: Logged in.
[120.28.232.17 | 27-Jun-2023 16:16:18] 2-Super Admin: Logged in.
[49.145.32.76 | 27-Jun-2023 16:38:32] 2-Super Admin: Logged in.
[120.28.232.17 | 27-Jun-2023 17:40:39] 2-Super Admin: Logged in.
[120.28.225.6 | 28-Jun-2023 08:09:05] 2-Super Admin: Logged in.
[49.148.241.40 | 28-Jun-2023 08:25:48] 2-Super Admin: Logged in.
[49.148.241.40 | 28-Jun-2023 09:37:49] 19-Johnny  Johnny  Papa: Logged in.
[49.148.241.40 | 28-Jun-2023 09:56:54] 19-Johnny  Johnny  Papa: Logged out.
[49.148.241.40 | 28-Jun-2023 09:57:01] 19-Johnny  Johnny  Papa: Logged in.
[49.148.241.40 | 28-Jun-2023 09:59:00] 19-Johnny  Johnny  Papa: Logged out.
[120.28.225.6 | 28-Jun-2023 10:28:56] 2-Super Admin: Logged in.
[49.148.241.40 | 28-Jun-2023 11:37:17] 2-Super Admin: Added/Updated User Schedules
[49.148.241.40 | 28-Jun-2023 11:38:54] 2-Super Admin: Add timelog for biometric ID 999 for ftimeIn : 2023-06-22 8:01:00
[49.148.241.40 | 28-Jun-2023 11:39:10] 2-Super Admin: Add timelog for biometric ID 999 for ftimeOut : 2023-06-22 12:00:00
[49.148.241.40 | 28-Jun-2023 11:39:19] 2-Super Admin: Add timelog for biometric ID 999 for stimeIn : 2023-06-22 13:00:00
[49.148.241.40 | 28-Jun-2023 11:39:35] 2-Super Admin: Add timelog for biometric ID 999 for stimeOut : 2023-06-22 17:00:00
[49.148.241.40 | 28-Jun-2023 11:41:14] 2-Super Admin: Update Schedule Opening
[49.148.241.40 | 28-Jun-2023 11:41:41] 2-Super Admin: Set late allowance.
[49.148.241.40 | 28-Jun-2023 11:46:03] 2-Super Admin: Add timelog for biometric ID 999 for ftimeOut : 2023-06-21 12:00:00
[49.148.241.40 | 28-Jun-2023 11:46:14] 2-Super Admin: Add timelog for biometric ID 999 for stimeIn : 2023-06-21 13:00:00
[49.148.241.40 | 28-Jun-2023 12:58:20] 2-Super Admin: Logged in.
[49.148.241.40 | 28-Jun-2023 13:13:23] 2-Super Admin: FTimeIn: 1687298820 SchedFTimeIn: 2023-06-21 8:00
[49.148.241.40 | 28-Jun-2023 13:13:23] 2-Super Admin: STimeIn: 1687323600 SchedSTimeIn: 2023-06-21 13:00
[49.148.241.40 | 28-Jun-2023 13:13:23] 2-Super Admin: FTimeIn: 1687392240 SchedFTimeIn: 2023-06-22 8:00
[49.148.241.40 | 28-Jun-2023 13:13:23] 2-Super Admin: STimeIn: 1687410000 SchedSTimeIn: 2023-06-22 13:00
[49.148.241.40 | 28-Jun-2023 13:16:02] 2-Super Admin: FTimeIn: 1687298820 SchedFTimeIn: 1687305600
[49.148.241.40 | 28-Jun-2023 13:16:02] 2-Super Admin: STimeIn: 1687323600 SchedSTimeIn: 1687323600
[49.148.241.40 | 28-Jun-2023 13:16:02] 2-Super Admin: FTimeIn: 1687392240 SchedFTimeIn: 1687392000
[49.148.241.40 | 28-Jun-2023 13:16:02] 2-Super Admin: STimeIn: 1687410000 SchedSTimeIn: 1687410000
[49.148.241.40 | 28-Jun-2023 13:20:34] 2-Super Admin: FTimeIn: 2023-06-21 06:07 SchedFTimeIn: 2023-06-21 8:00
[49.148.241.40 | 28-Jun-2023 13:20:34] 2-Super Admin: STimeIn: 1687323600 SchedSTimeIn: 1687323600
[49.148.241.40 | 28-Jun-2023 13:20:34] 2-Super Admin: FTimeIn: 2023-06-22 08:04 SchedFTimeIn: 2023-06-22 8:00
[49.148.241.40 | 28-Jun-2023 13:20:34] 2-Super Admin: STimeIn: 1687410000 SchedSTimeIn: 1687410000
[49.148.241.40 | 28-Jun-2023 13:22:34] 2-Super Admin: FTimeIn: 2023-06-21 06:07 SchedFTimeIn: 2023-06-21 8:00 Late: 0
[49.148.241.40 | 28-Jun-2023 13:22:34] 2-Super Admin: STimeIn: 2023-06-21 01:00 SchedSTimeIn: 2023-06-21 13:00 Late: 0
[49.148.241.40 | 28-Jun-2023 13:22:34] 2-Super Admin: FTimeIn: 2023-06-22 08:04 SchedFTimeIn: 2023-06-22 8:00 Late: 240
[49.148.241.40 | 28-Jun-2023 13:22:34] 2-Super Admin: STimeIn: 2023-06-22 01:00 SchedSTimeIn: 2023-06-22 13:00 Late: 0
[49.148.241.40 | 28-Jun-2023 13:24:08] 2-Super Admin: FTimeIn: 2023-06-21 06:07 SchedFTimeIn: 2023-06-21 8:00 Late: 0
[49.148.241.40 | 28-Jun-2023 13:24:08] 2-Super Admin: STimeIn: 2023-06-21 01:00 SchedSTimeIn: 2023-06-21 13:00 Late: 0
[49.148.241.40 | 28-Jun-2023 13:24:09] 2-Super Admin: FTimeIn: 2023-06-22 08:04 SchedFTimeIn: 2023-06-22 8:00 Late: 240
[49.148.241.40 | 28-Jun-2023 13:24:09] 2-Super Admin: STimeIn: 2023-06-22 01:00 SchedSTimeIn: 2023-06-22 13:00 Late: 0
[49.148.241.40 | 28-Jun-2023 13:52:55] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 13:52:56] 2-Super Admin: Generate Payslip for test
[120.28.225.6 | 28-Jun-2023 14:27:18] 2-Super Admin: Logged in.
[120.28.225.6 | 28-Jun-2023 14:27:24] 2-Super Admin: Logged out.
[49.148.241.40 | 28-Jun-2023 15:34:07] 2-Super Admin: Added Payroll test Array Success.
[49.148.241.40 | 28-Jun-2023 15:38:48] 2-Super Admin: Added Payroll test2 Array Success.
[49.148.241.40 | 28-Jun-2023 15:39:35] 2-Super Admin: Added Payroll test3 Array Success.
[49.148.241.40 | 28-Jun-2023 15:43:08] 2-Super Admin: Added Payroll test Array Success.
[49.148.241.40 | 28-Jun-2023 15:51:15] 2-Super Admin: Added Payroll test Array Success.
[49.148.241.40 | 28-Jun-2023 15:58:06] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 15:58:08] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 15:59:45] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 15:59:46] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 16:00:12] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 16:00:13] 2-Super Admin: Generate Payslip for test
[49.148.241.40 | 28-Jun-2023 16:01:31] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:01:31] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:05:11] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:05:11] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:06:26] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:06:27] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:06:53] 2-Super Admin: Generate Distribution for test
[49.148.241.40 | 28-Jun-2023 16:06:53] 2-Super Admin: Generate Distribution for test
[120.28.225.6 | 28-Jun-2023 16:09:32] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 07:58:13] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 08:35:13] 2-Super Admin: Generate Nth-payslip for test
[49.145.45.168 | 29-Jun-2023 08:35:14] 2-Super Admin: Generate Nth-payslip for test
[49.145.45.168 | 29-Jun-2023 09:10:07] 2-Super Admin: Super Admin update password.
[49.145.45.168 | 29-Jun-2023 09:20:55] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 09:23:31] 2-Super Admin: Set late allowance.
[49.145.45.168 | 29-Jun-2023 10:13:26] 2-Super Admin: Deleted Employee  
[49.145.45.168 | 29-Jun-2023 10:39:18] 2-Super Admin: Update Schedule AMv4
[49.145.45.168 | 29-Jun-2023 11:00:28] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 11:23:42] 2-Super Admin: Set Leave Actual Rate.
[49.145.45.168 | 29-Jun-2023 11:23:51] 2-Super Admin: Set Holiday Actual Rate.
[49.145.45.168 | 29-Jun-2023 11:24:31] 2-Super Admin: Unset Holiday Actual Rate.
[49.145.45.168 | 29-Jun-2023 12:05:05] 2-Super Admin: Added/Updated User Schedules
[49.145.45.168 | 29-Jun-2023 13:09:53] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 13:14:25] 2-Super Admin: Delete Schedule 
[49.145.45.168 | 29-Jun-2023 13:14:52] 2-Super Admin: Added/Updated User Schedules
[49.145.45.168 | 29-Jun-2023 13:49:01] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 15:16:27] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 15:25:54] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 15:39:03] 2-Super Admin: Added Payroll test for monthly fixed  Array Success.
[49.145.45.168 | 29-Jun-2023 16:51:07] 2-Super Admin: Logged out.
[49.145.45.168 | 29-Jun-2023 17:01:19] 2-Super Admin: Logged in.
[49.145.45.168 | 29-Jun-2023 17:02:25] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-07 17:01:00
[49.145.45.168 | 29-Jun-2023 17:02:35] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-07 19:00:00
[49.145.45.168 | 29-Jun-2023 17:13:53] 2-Super Admin: Logged out.
[49.148.248.143 | 30-Jun-2023 08:00:26] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 08:17:03] 2-Super Admin: Log 2023-06-07 17:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 08:17:10] 2-Super Admin: Log 2023-06-07 19:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 08:17:24] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-05 17:00:00
[49.148.248.143 | 30-Jun-2023 08:17:33] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-05 19:00:00
[49.148.248.143 | 30-Jun-2023 08:54:05] 2-Super Admin: Log 2023-06-05 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 08:54:12] 2-Super Admin: Log 2023-06-06 01:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 08:54:36] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-07 22:00:00
[49.148.248.143 | 30-Jun-2023 08:54:47] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-07 1:00:00
[49.148.248.143 | 30-Jun-2023 09:16:54] 2-Super Admin: Create Schedule night-sched
[49.148.248.143 | 30-Jun-2023 09:17:41] 2-Super Admin: Added/Updated User Schedules
[49.148.248.143 | 30-Jun-2023 09:17:58] 2-Super Admin: Add timelog for biometric ID 4002 for ftimeIn : 2023-06-15 22:00:00
[49.148.248.143 | 30-Jun-2023 09:18:04] 2-Super Admin: Log 2023-06-15 22:00                                      
              
                                               for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:18:57] 2-Super Admin: Add timelog for biometric ID 4002 First Time in : 2023-06-15 22:00
[49.148.248.143 | 30-Jun-2023 09:18:58] 2-Super Admin: Add timelog for biometric ID 4002 First Time out : 2023-06-15 2:00
[49.148.248.143 | 30-Jun-2023 09:18:59] 2-Super Admin: Add timelog for biometric ID 4002 Second Time in : 2023-06-15 3:00
[49.148.248.143 | 30-Jun-2023 09:19:00] 2-Super Admin: Add timelog for biometric ID 4002 Second Time out : 2023-06-15 7:00
[49.148.248.143 | 30-Jun-2023 09:19:32] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:19:39] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:19:46] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:19:53] 2-Super Admin: Log  for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:20:11] 2-Super Admin: Add timelog for biometric ID 4002 for stimeIn : 2023-06-13 22:00:00
[49.148.248.143 | 30-Jun-2023 09:25:23] 2-Super Admin: Log 2023-06-13 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:26:26] 2-Super Admin: Delete Schedule 
[49.148.248.143 | 30-Jun-2023 09:26:53] 2-Super Admin: Log 2023-06-07 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 09:27:07] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-07 22:00:00
[49.148.248.143 | 30-Jun-2023 09:30:42] 2-Super Admin: Unset Leave Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:30:43] 2-Super Admin: Set Leave amount.
[49.148.248.143 | 30-Jun-2023 09:31:48] 2-Super Admin: Disabled 13th month setting
[49.148.248.143 | 30-Jun-2023 09:31:49] 2-Super Admin: Enable 13th month setting
[49.148.248.143 | 30-Jun-2023 09:31:50] 2-Super Admin: Set Leave Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:32:02] 2-Super Admin: Set Holiday Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:32:03] 2-Super Admin: Set Holiday amount.
[49.148.248.143 | 30-Jun-2023 09:44:15] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 09:51:18] 2-Super Admin: Unset Holiday Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:51:19] 2-Super Admin: Unset Leave Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:52:02] 2-Super Admin: Set Holiday Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:52:11] 2-Super Admin: Set Leave Actual Rate.
[49.148.248.143 | 30-Jun-2023 09:52:22] 2-Super Admin: Disabled 13th month setting
[49.148.248.143 | 30-Jun-2023 09:52:30] 2-Super Admin: Enable 13th month setting
[49.148.248.143 | 30-Jun-2023 09:52:42] 2-Super Admin: Set Holiday amount.
[49.148.248.143 | 30-Jun-2023 09:52:43] 2-Super Admin: Set Leave amount.
[49.148.248.143 | 30-Jun-2023 10:18:24] 2-Super Admin: Set Nightdiff amount.
[120.28.233.159 | 30-Jun-2023 10:20:23] 2-Super Admin: Logged in.
[120.28.233.159 | 30-Jun-2023 10:20:32] 2-Super Admin: Logged out.
[49.148.248.143 | 30-Jun-2023 10:21:17] 2-Super Admin: Set Nightdiff amount.
[120.28.233.159 | 30-Jun-2023 10:21:20] 2-Super Admin: Logged in.
[120.28.233.159 | 30-Jun-2023 10:21:25] 2-Super Admin: Logged out.
[49.148.248.143 | 30-Jun-2023 10:26:48] 2-Super Admin: Set Nightdiff Actual Rate.
[49.148.248.143 | 30-Jun-2023 10:26:54] 2-Super Admin: Unset Nightdiff Actual Rate.
[49.148.248.143 | 30-Jun-2023 10:27:00] 2-Super Admin: Set Nightdiff Actual Rate.
[49.148.248.143 | 30-Jun-2023 10:27:06] 2-Super Admin: Set Nightdiff amount.
[49.148.248.143 | 30-Jun-2023 10:31:37] 2-Super Admin: Unset Nightdiff Actual Rate.
[49.148.248.143 | 30-Jun-2023 10:31:55] 2-Super Admin: Set Nightdiff Actual Rate.
[49.148.248.143 | 30-Jun-2023 10:40:38] 2-Super Admin: Disabled 13th month setting
[120.28.233.159 | 30-Jun-2023 10:40:41] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 10:40:41] 2-Super Admin: Enable 13th month setting
[49.148.248.143 | 30-Jun-2023 10:50:28] 2-Super Admin: Create Schedule asdaasdasdasd
[49.148.248.143 | 30-Jun-2023 10:50:36] 2-Super Admin: Delete Schedule 
[49.148.248.143 | 30-Jun-2023 11:25:19] 2-Super Admin: Delete holiday ID 54
[49.145.100.42 | 30-Jun-2023 11:26:01] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 11:33:31] 2-Super Admin: Add holiday 4 on 2023-06-07
[49.148.248.143 | 30-Jun-2023 13:04:39] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 13:05:36] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 13:27:36] 2-Super Admin: Add holiday 0 on 2023-06-07
[49.148.248.143 | 30-Jun-2023 13:27:44] 2-Super Admin: Add holiday 0 on 2023-06-07
[49.148.248.143 | 30-Jun-2023 13:27:50] 2-Super Admin: Add holiday 0 on 2023-06-07
[49.148.248.143 | 30-Jun-2023 13:28:00] 2-Super Admin: Delete holiday ID 57
[49.148.248.143 | 30-Jun-2023 13:28:05] 2-Super Admin: Add holiday 0 on 2023-06-07
[120.28.233.159 | 30-Jun-2023 13:29:57] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 13:44:08] 2-Super Admin: Log 2023-06-11 07:45                                      
              
                                               for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:44:16] 2-Super Admin: Log 2023-06-11 16:16                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:46:10] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-03 22:00:00
[49.148.248.143 | 30-Jun-2023 13:46:22] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-03 2:00:00
[49.148.248.143 | 30-Jun-2023 13:46:35] 2-Super Admin: Log 2023-06-07 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:46:41] 2-Super Admin: Log 2023-06-08 06:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:52:05] 2-Super Admin: Log 2023-06-03 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:52:11] 2-Super Admin: Log 2023-06-04 02:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:52:43] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-03 22:00:00
[49.148.248.143 | 30-Jun-2023 13:52:51] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-03 2:00:00
[49.148.248.143 | 30-Jun-2023 13:53:27] 2-Super Admin: Log 2023-06-03 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:53:37] 2-Super Admin: Log 2023-06-04 02:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 13:53:52] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-06 22:00:00
[49.148.248.143 | 30-Jun-2023 13:54:01] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-06 2:00:00
[49.148.248.143 | 30-Jun-2023 14:00:07] 2-Super Admin: Log 2023-06-06 22:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:00:13] 2-Super Admin: Log 2023-06-07 02:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:00:25] 2-Super Admin: Delete holiday ID 52
[49.148.248.143 | 30-Jun-2023 14:00:37] 2-Super Admin: Delete holiday ID 58
[49.148.248.143 | 30-Jun-2023 14:00:42] 2-Super Admin: Add holiday 1 on 2023-06-10
[49.148.248.143 | 30-Jun-2023 14:01:00] 2-Super Admin: Add timelog for biometric ID 4002 for OTin : 2023-06-10 22:00:00
[49.148.248.143 | 30-Jun-2023 14:01:09] 2-Super Admin: Add timelog for biometric ID 4002 for OTout : 2023-06-10 2:00:00
[49.148.248.143 | 30-Jun-2023 14:05:20] 2-Super Admin: update holiday ID 59 to 0
[49.148.248.143 | 30-Jun-2023 14:11:15] 2-Super Admin: update holiday ID 59 to 1
[49.148.248.143 | 30-Jun-2023 14:11:27] 2-Super Admin: Add timelog for biometric ID 4002 for ftimeIn : 2023-06-10 8:00:00
[49.148.248.143 | 30-Jun-2023 14:11:41] 2-Super Admin: Add timelog for biometric ID 4002 for stimeOut : 2023-06-10 17:00:00
[49.148.248.143 | 30-Jun-2023 14:12:34] 2-Super Admin: Add timelog for biometric ID 4002 for ftimeOut : 2023-06-10 12:00:00
[49.148.248.143 | 30-Jun-2023 14:12:43] 2-Super Admin: Add timelog for biometric ID 4002 for stimeIn : 2023-06-10 13:00:00
[49.148.248.143 | 30-Jun-2023 14:12:44] 2-Super Admin: Add timelog for biometric ID 4002 for stimeIn : 2023-06-10 13:00:00
[120.28.233.159 | 30-Jun-2023 14:18:21] 2-Super Admin: Logged in.
[49.148.248.143 | 30-Jun-2023 14:20:43] 2-Super Admin: update holiday ID 59 to 0
[49.148.248.143 | 30-Jun-2023 14:22:02] 2-Super Admin: Delete holiday ID 59
[49.148.248.143 | 30-Jun-2023 14:22:10] 2-Super Admin: Add holiday 0 on 2023-06-09
[49.148.248.143 | 30-Jun-2023 14:22:52] 2-Super Admin: Add timelog for biometric ID 4002 First Time in : 2023-06-09 8:00
[49.148.248.143 | 30-Jun-2023 14:22:53] 2-Super Admin: Add timelog for biometric ID 4002 First Time out : 2023-06-09 12:00
[49.148.248.143 | 30-Jun-2023 14:22:54] 2-Super Admin: Add timelog for biometric ID 4002 Second Time in : 2023-06-09 13:00
[49.148.248.143 | 30-Jun-2023 14:22:55] 2-Super Admin: Add timelog for biometric ID 4002 Second Time out : 2023-06-09 17:00
[49.148.248.143 | 30-Jun-2023 14:22:56] 2-Super Admin: Add timelog for biometric ID 4002 OT in : 2023-06-09 22:00
[49.148.248.143 | 30-Jun-2023 14:22:57] 2-Super Admin: Add timelog for biometric ID 4002 OT out : 2023-06-09 1:00:00
[49.148.248.143 | 30-Jun-2023 14:26:03] 2-Super Admin: Log 2023-06-10 08:00                                      
              
                                               for BALBASTRO, ACE CRISTOPHER successfully Deleted
[49.148.248.143 | 30-Jun-2023 14:26:09] 2-Super Admin: Log 2023-06-10 12:00                                         
               
                                                 for BALBASTRO, ACE CRISTOPHER successfully Deleted
